userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,Pi_alters_ratio,Pi_ego_alters_ratio,a_Pi
sunghwan-kim,golee,1437,235,7.414674180013814,0.06580631292222075,17,1,7.414674180013814,0.06580631292222075,4.7937077945935895,0.4983345434953406,4.7937077945935895,0.4983345434953406,4.549016041480264,0.5303411704661943,0.16842105263157894,0.16842105263157894,non-social co-location network,0.12408298013969755,0.9396489868159427,0.7454313231684947
suzanne-marlatt,don-chwojko,673,124,8.171960304779947,0.03676220154712713,15,1,8.171960304779947,0.03676220154712713,4.554808039403491,0.567411318094025,4.554808039403491,0.567411318094025,4.602609732255585,0.5618678404725708,0.05901639344262295,0.05901639344262295,non-social co-location network,0.06542855614624163,1.0098661593032123,0.5407602220846087
sven-ahrens,janine-freriks,1434,747,8.574896277816244,0.06936255160844289,5,1,8.574896277816244,0.06936255160844289,3.260007512722108,0.7264634143723617,3.260007512722108,0.7264634143723617,3.3213150999035648,0.7204592393261172,0.07709251101321586,0.07709251101321586,non-social co-location network,0.09627546962035113,1.0083338164305597,0.6692276265613364
syochin,nob-seki,669,477,6.823151258623158,0.14893700786992833,11,1,6.823151258623158,0.14893700786992833,3.5201933564189374,0.6463590955006057,3.5201933564189374,0.6463590955006057,3.5973841298647256,0.6368809021001895,0.09433962264150944,0.09433962264150944,non-social co-location network,0.23385378236149187,1.0148822069701897,0.5437132226804289
tara-hunt,david-lifson,388,13,8.460686357817973,0.10284671111119237,3,1,8.460686357817973,0.10284671111119237,6.503050672438628,0.3765353111229071,6.503050672438628,0.3765353111229071,6.555439643121488,0.37010763209922604,0.037656903765690385,0.037656903765690385,non-social co-location network,0.2778832485238216,1.0173670534358443,0.3310036640626047
terrence,caio-rufflez,155,20,7.213828819612642,0.3731226915603515,3,1,7.213828819612642,0.3731226915603515,6.526274325851187,0.44581803661550856,6.526274325851187,0.44581803661550856,6.532148284123912,0.4452106948239118,0.000984251968503937,0.000984251968503937,non-social co-location network,0.8380811510108213,1.0013641671205518,0.5568651789242894
tessa-horehled,jessica-murray,999,39,9.873331665487054,0.08530177123430781,7,1,9.873331665487054,0.08530177123430781,5.8490473531399685,0.5305198041902688,5.8490473531399685,0.5305198041902688,5.861982604666787,0.5292887021235384,0.02321981424148607,0.02321981424148607,non-social co-location network,0.1611630304823661,1.0023259556869268,0.45386622805335597
the-corcoran-group,michael-disalvo,972,111,9.436706970641561,0.07812278353442707,16,1,9.436706970641561,0.07812278353442707,6.5116370094234375,0.43683277860212255,6.5116370094234375,0.43683277860212255,6.564597605910307,0.4312132468580392,0.012263099219620958,0.012263099219620958,non-social co-location network,0.1811697207904795,1.0130319088873756,0.6782452270728673
tikva-morowati,peter-chislett,288,48,7.698716419442388,0.1996058329184459,5,1,7.698716419442388,0.1996058329184459,6.207699089615402,0.3992444886987028,6.207699089615402,0.3992444886987028,6.399941894791418,0.37538084655191933,0.09004739336492891,0.09004739336492891,non-social co-location network,0.5317421886383812,1.0635718161061871,0.3883389384710192
tim-shey,idan-cohen,622,100,8.327919561698303,0.08514670332494283,5,1,8.327919561698303,0.08514670332494283,5.910859586604341,0.4302371322688474,5.910859586604341,0.4302371322688474,6.031272455044861,0.4155441473032415,0.12219451371571073,0.12219451371571073,non-social co-location network,0.20490410917232194,1.035358421147209,0.4116192433517649
timoni-grone,james-cox,863,283,8.076327113688285,0.18830268570505013,9,1,8.076327113688285,0.18830268570505013,6.002691826673133,0.4488228559117674,6.002691826673133,0.4488228559117674,6.143866970214503,0.4326822154676314,0.08608058608058608,0.08608058608058608,non-social co-location network,0.43519857986660626,1.0373036835514295,0.5579044975009301
tina-hui,gina-hughes,256,41,7.822125813449023,0.2939178942340995,4,1,7.822125813449023,0.2939178942340995,6.87237823738699,0.4003283111369005,6.87237823738699,0.4003283111369005,6.922818309415161,0.3948702340884594,0.0392156862745098,0.0392156862745098,non-social co-location network,0.7443404664638651,1.0138224575499868,0.357692979443864
todd-carpenter,mike-damico,620,42,8.845154023613269,0.036450045257239404,4,1,8.845154023613269,0.036450045257239404,6.4986352550969135,0.3806773179806992,6.4986352550969135,0.3806773179806992,6.587641833021006,0.3698361128318041,0.0465587044534413,0.0465587044534413,non-social co-location network,0.09855729062839337,1.0293135385451813,0.5521518216200842
tom-mascardo,naomi-fink,474,74,8.295090721444764,0.1720921060878342,10,1,8.295090721444764,0.1720921060878342,6.430174310144102,0.4083468554080201,6.430174310144102,0.4083468554080201,6.5204642105199255,0.3979123023813174,0.02345058626465661,0.02345058626465661,non-social co-location network,0.4324875231500613,1.026223248098279,0.6014829735785001
tony-bacigalupo,mark-birch,293,58,7.691572990134965,0.1744214012870226,4,1,7.691572990134965,0.1744214012870226,4.880265404819669,0.5432803426416705,4.880265404819669,0.5432803426416705,4.942516821952819,0.5361557059139562,0.06027397260273973,0.06027397260273973,non-social co-location network,0.32531855832755835,1.0132883724804704,0.3284855648030117
twanna-hines,damien-basile,2290,244,9.037880030615966,0.03737941526912576,10,1,9.037880030615966,0.03737941526912576,6.659157981027876,0.3766474483666803,6.659157981027876,0.3766474483666803,6.69262237840121,0.37266864646519177,0.210896309314587,0.210896309314587,non-social co-location network,0.10030201258859349,1.0106765136783789,0.41220806577446006
unityan,otarako,1185,191,7.0292060474348,0.02912737182789017,10,1,7.0292060474347995,0.02912737182789017,4.047334826163177,0.5656400304132564,4.047334826163177,0.5656400304132564,3.8537213168946938,0.5914498304830077,0.08270676691729323,0.08270676691729323,non-social co-location network,0.04924740920815429,0.9563618100140907,0.8209481138955789
wayne-sutton,anna-d,641,41,9.169406699488633,0.04049131841448332,5,1,9.169406699488633,0.04049131841448332,4.89236665335789,0.5795612924940758,4.89236665335789,0.5795612924940758,4.9122263110214925,0.5775261870672396,0.0379746835443038,0.0379746835443038,non-social co-location network,0.07011165782819999,1.0035238322909146,0.3703290511660471
whitney6,jason-kende,783,315,7.299611372274481,0.2714057729657069,9,1,7.299611372274481,0.2714057729657069,5.679985573634068,0.4715866912768562,5.679985573634068,0.4715866912768562,5.912401092779517,0.4446202153512729,0.10944206008583693,0.10944206008583693,non-social co-location network,0.6104215768760815,1.0606505844640428,0.46524604123517327
wungjae-hyun,jinwon-kim,1530,2455,4.364379199901399,0.5983831826294039,58,1,4.364379199901399,0.5983831826294039,3.1721107999323523,0.7249375612965157,3.1721107999323523,0.7249375612965157,3.214648275731808,0.7206100629347713,0.06571428571428571,0.06571428571428571,non-social co-location network,0.8303841611542536,1.0060053260207333,0.7289662809569079
yuri-van-geest,frank-bovenkerk,1012,223,9.410608779245663,0.02838283613289133,7,1,9.410608779245663,0.02838283613289133,5.587440636966552,0.5167140606104969,5.587440636966552,0.5167140606104969,5.653252723837231,0.5098374939375738,0.04016620498614958,0.04016620498614958,non-social co-location network,0.05567035863464098,1.013487761796046,0.7307308465917643
zach-linder,irene-tien,1138,131,9.270355588764033,0.01998149197744801,6,1,9.270355588764033,0.01998149197744801,6.261631784542142,0.4337914501996144,6.261631784542142,0.4337914501996144,6.3476612671856065,0.4241278062653033,0.08307210031347963,0.08307210031347963,non-social co-location network,0.04711195937233375,1.0227847450498595,0.4956668248085225
zachary-blank,vanguardbot,627,227,8.231810315232375,0.20769477502407865,13,1,8.231810315232375,0.20769477502407865,5.978036870373042,0.4735351005445853,5.978036870373042,0.4735351005445853,6.124965455872911,0.4576691073660006,0.07659574468085106,0.07659574468085106,non-social co-location network,0.4538099069421873,1.0346669524405907,0.4885289932505455
