userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,a_Pi
eric-wu,zain-memon,261,37,7.349610692000001,0.154782947,21,1,7.349610692000001,0.154782947,6.620742427000001,0.274818185,6.620742427000001,0.274818185,6.904342385,0.23046158,0.168,0.168,social network,0.36376306642378214
erik-michaels-ober,jamie-dubs-wilkinson,322,71,7.41670498,0.212160706,7,1,7.41670498,0.212160706,6.017731072999999,0.40427875399999996,6.017731072999999,0.40427875399999996,6.30295561,0.36770014100000004,0.121126761,0.121126761,social network,0.25953827955988396
erin-gleason,erik-nordlander,837,256,8.055374261,0.198658274,64,1,8.055374261,0.198658274,6.138821108999999,0.437438977,6.138821108999999,0.437438977,6.434748846000001,0.40339073299999995,0.18914185600000002,0.18914185600000002,social network,0.39517213965593373
ernie-hsiung,laurie-v,525,84,8.006270514,0.159821386,16,1,8.006270514,0.159821386,6.652794649,0.34808078299999995,6.652794649,0.34808078299999995,6.930945841000001,0.312206467,0.113895216,0.113895216,social network,0.523495745225344
esther-assaad,sharman-ordoyne,802,204,8.869867941,0.114734863,43,1,8.869867941,0.114734863,5.28789522,0.545093226,5.28789522,0.545093226,5.363924678,0.537236418,0.139568345,0.139568345,social network,0.4458121516396825
evan-solomon,caleb-elston,341,183,6.653285492999999,0.315425134,42,1,6.653285492999999,0.315425134,5.593902707000001,0.452671234,5.593902707000001,0.452671234,5.835885436,0.422585903,0.18235294100000002,0.18235294100000002,social network,0.3903423244770777
fazz0611,hironao,283,232,5.272985428,0.41870078200000005,4,1,5.272985428,0.41870078200000005,4.442432596000001,0.53334491,4.442432596000001,0.53334491,4.66874065,0.503126249,0.11904761900000001,0.11904761900000001,social network,0.706078826227696
fee-beyer,andreas-stegmann,662,243,7.928586685,0.149070847,20,1,7.928586685,0.149070847,4.722925429,0.5658267220000001,4.722925429,0.5658267220000001,4.810204208,0.55608269,0.048717949,0.048717949,social network,0.558425204408499
florence-manente,vincent-battaglia,469,73,8.59375438,0.09166916300000001,5,1,8.59375438,0.09166916300000001,4.946065016,0.5591700479999999,4.946065016,0.5591700479999999,4.989470981,0.554504665,0.061507937,0.061507937,social network,0.4751725363963971
florian-seroussi,matthieu-chereau,375,18,8.445470833,0.19851356,3,1,8.445470833,0.19851356,7.026367904,0.369736068,7.026367904,0.369736068,7.069036688,0.36491791700000004,0.018773467,0.018773467,social network,0.5763247601860715
fred-wilson,andrew-parker,440,283,7.272480054,0.30479059,10,1,7.272480054,0.30479059,5.812456637,0.475862414,5.812456637,0.475862414,6.0598073779999995,0.448273239,0.085763293,0.085763293,social network,0.3640480351889496
gary-gale,enda-farrell,620,633,7.429299423,0.24926913399999998,65,1,7.429299423,0.24926913399999998,3.862742785,0.666111159,3.862742785,0.666111159,3.968647587,0.655280715,0.139380531,0.139380531,social network,0.518208638761007
geoff-kim,mike-chang,678,56,9.127645192000001,0.16113150699999998,3,1,9.127645192000001,0.16113150699999998,7.573309352000001,0.343457119,7.573309352000001,0.343457119,7.675866167000001,0.332249619,0.020627803,0.020627803,social network,0.4012298063757644
geoff-wood,ben-milne,470,449,7.183417495,0.291206937,25,1,7.183417495,0.291206937,4.808338163999999,0.570798619,4.808338163999999,0.570798619,4.978668964,0.552412824,0.166320166,0.166320166,social network,0.48177108521741135
george-smith,james-b0,450,218,7.673481904,0.24746156800000002,44,1,7.673481904,0.24746156800000002,5.693826261,0.485491971,5.693826261,0.485491971,5.842811124,0.468924275,0.091234347,0.091234347,social network,0.5233018280869389
gerald-hensel,johannes-kleske,815,122,8.099657498,0.09387077699999999,43,1,8.099657498,0.09387077699999999,6.061410232999999,0.396853731,6.061410232999999,0.396853731,6.155537152000001,0.384790133,0.146131805,0.146131805,social network,0.5217019805163795
gerard-ramos,keith-robinson,1374,194,8.215003552,0.078440031,24,1,8.215003552,0.078440031,6.152508134,0.38839397600000003,6.152508134,0.38839397600000003,6.138393154,0.390195689,0.33704735399999997,0.33704735399999997,social network,0.42794530451663687
giancarlo-pitocco,laura-macleod,420,87,7.415185885,0.20321475600000002,21,1,7.415185885,0.20321475600000002,6.3432379260000005,0.35609647899999997,6.3432379260000005,0.35609647899999997,6.738557031,0.302417879,0.18991097899999998,0.18991097899999998,social network,0.34100003584360594
gijsbregt-brouwer,yuri-van-geest,1562,361,7.764500097000001,0.128763294,15,1,7.764500097000001,0.128763294,5.2945529,0.48096495200000006,5.2945529,0.48096495200000006,5.089541662,0.505850778,0.22829582,0.22829582,social network,0.5098374939375738
glen-scott,elizabeth-flippin,970,367,7.511498885,0.22585139399999998,140,1,7.511498885,0.22585139399999998,4.897166803,0.551546348,4.897166803,0.551546348,5.185927143,0.5191441139999999,0.33890214799999996,0.33890214799999996,social network,0.4589646072559267
gonzague-dambricourt,jeremy-zeitoun,358,115,7.211953875,0.23665205600000003,32,1,7.211953875,0.23665205600000003,5.463520698,0.469162853,5.463520698,0.469162853,5.688179325,0.44161575399999997,0.160818713,0.160818713,social network,0.45111542489068707
halle-tecco,jay-parekh,740,290,8.158938251,0.244892332,27,1,8.158938251,0.244892332,6.262698521,0.459271362,6.262698521,0.459271362,6.427067253,0.441887611,0.058343057000000004,0.058343057000000004,social network,0.5513285459631999
hashem-bajwa,chet-gulland,803,214,8.053191411,0.166519341,50,1,8.053191411,0.166519341,6.125301072,0.420960328,6.125301072,0.420960328,6.366662953,0.39200753,0.21987315,0.21987315,social network,0.4291535523127271
hawaii,thom-robinson,229,26,9.307857921,0.027379541,1,1,9.307857921,0.027379541,5.44907361,0.525669652,5.44907361,0.525669652,5.4576192820000005,0.524772881,0.037369208,0.037369208,social network,0.6698638290357674
henry-balanon,brandon-chesnutt,831,181,7.257167052000001,0.229900713,71,1,7.257167052000001,0.229900713,6.117070591,0.38742825399999997,6.117070591,0.38742825399999997,6.507262335,0.33604387799999996,0.36549707600000003,0.36549707600000003,social network,0.4937590610282073
hillary-lannan,jes-voight,658,934,7.8046765460000005,0.275792005,25,1,7.8046765460000005,0.275792005,4.486091766,0.6317271289999999,4.486091766,0.6317271289999999,4.589382881000001,0.621748591,0.103979461,0.103979461,social network,0.5253258915303847
iamkhayyam,damien-basile,2292,358,9.606263566,0.104601241,31,1,9.606263566,0.104601241,6.78682761,0.430662625,6.78682761,0.430662625,7.023090888,0.406340562,0.126712329,0.126712329,social network,0.41220806577446006
idan-cohen,zach-klein,635,236,6.74965169,0.298757058,27,1,6.74965169,0.298757058,5.601482576,0.44940218,5.601482576,0.44940218,5.902494292999999,0.41161924299999997,0.243975904,0.243975904,social network,0.37719170049773976
ihase,hutch,456,330,6.717202816,0.257977607,37,1,6.717202816,0.257977607,4.471473261,0.561545594,4.471473261,0.561545594,4.624340073,0.543005783,0.23076923100000002,0.23076923100000002,social network,0.566612082806125
inaki-escudero,hazel-swayne,830,641,5.797496896,0.439189266,234,1,5.797496896,0.439189266,5.060692588,0.526144973,5.060692588,0.526144973,5.49924477,0.47501374799999996,0.609947644,0.609947644,social network,0.420671140021366
indira-vaidy,jared-elms,254,124,7.0371026489999995,0.33645608,53,1,7.0371026489999995,0.33645608,6.792451552,0.36582388899999996,6.792451552,0.36582388899999996,7.230763907,0.312721177,0.157718121,0.157718121,social network,0.30219261987911245
itai-nathaniel,yosi-taguri,307,37,7.935843501,0.06778474,19,1,7.935843501,0.06778474,5.030486993999999,0.504195171,5.030486993999999,0.504195171,5.07609372,0.498590535,0.113879004,0.113879004,social network,0.4437227712491254
jack-mccloy,frances,182,2,7.491017445,0.108211079,1,1,7.491017445,0.108211079,4.338398168,0.572539785,4.338398168,0.572539785,4.3420868619999995,0.5720935229999999,0.017316017,0.017316017,social network,0.3355546453623512
jacob-btter,morten-just,312,72,7.552541089,0.179778088,8,1,7.552541089,0.179778088,5.438513212999999,0.46999499299999997,5.438513212999999,0.46999499299999997,5.606318803,0.44939587299999995,0.122754491,0.122754491,social network,0.3994066258237627
jaime-punishill,iizliz-p,561,157,8.373549066,0.143990557,34,1,8.373549066,0.143990557,4.660757529,0.594322154,4.660757529,0.594322154,4.750134759,0.585022309,0.12477064199999999,0.12477064199999999,social network,0.39334807776972225
jake-furst,anna-frenkel,1112,205,8.493249129,0.09123053099999999,11,1,8.493249129,0.09123053099999999,5.7438153089999995,0.46422933299999997,5.7438153089999995,0.46422933299999997,5.91946156,0.44379324700000006,0.141630901,0.141630901,social network,0.44105317045080444
james-whatley,christopher-stobbs,619,151,8.109850646,0.07261683299999999,4,1,8.109850646,0.07261683299999999,4.286993119,0.602227784,4.286993119,0.602227784,4.341978695,0.596063264,0.043076922999999996,0.043076922999999996,social network,0.593859325449211
jan-videren6,david-nilsson,1024,112,9.73339681,0.033493998,4,1,9.73339681,0.033493998,5.145767731,0.57742194,5.145767731,0.57742194,5.1737934789999995,0.574699438,0.043243243,0.043243243,social network,0.5091442134835205
janelle-gunther,lawrence-lewitinn,908,353,8.32035152,0.205968325,3,1,8.32035152,0.205968325,6.119422126,0.463796145,6.119422126,0.463796145,6.264566107,0.448189186,0.10889774199999999,0.10889774199999999,social network,0.36867168625551683
janine-freriks,martijn-bogaard,324,344,6.729876452,0.29672191600000003,10,1,6.729876452,0.29672191600000003,3.567907248,0.679945925,3.567907248,0.679945925,3.668377465,0.669227627,0.021806854,0.021806854,social network,0.5019424312830139
jason-damas,bob-m7,865,402,6.857712537,0.34667059299999997,249,1,6.857712537,0.34667059299999997,6.2278565939999995,0.421747245,6.2278565939999995,0.421747245,6.630394472000001,0.374244315,0.480519481,0.480519481,social network,0.4140816453240603
jason-gegere,carrie8,612,16,9.158046322999999,0.016939657,1,1,9.158046322999999,0.016939657,6.104665176,0.443527261,6.104665176,0.443527261,6.120057697000001,0.44178945700000005,0.011965812,0.011965812,social network,0.6290130927704726
jason-liszka,selene-liszka,449,231,6.909711981,0.26709001,256,1,6.909711981,0.26709001,5.858766957,0.410788495,5.858766957,0.410788495,6.224753044,0.362758266,0.734824281,0.734824281,social network,0.3340525155316654
jason-sack,lindsay-wenner,440,264,7.127808384,0.298477189,116,1,7.127808384,0.298477189,5.72701447,0.468973624,5.72701447,0.468973624,6.08068429,0.427887742,0.27442827399999997,0.27442827399999997,social network,0.3465236684797179
jasoncarlin,claire-armstrong,588,1073,6.2980708089999995,0.43226616,231,1,6.2980708089999995,0.43226616,5.019860093,0.568847775,5.019860093,0.568847775,5.401413576,0.52926553,0.30640243899999997,0.30640243899999997,social network,0.40752365526078277
jay-salvation-lamps,keith-stephan,423,93,8.315964111,0.15511129699999998,1,1,8.315964111,0.15511129699999998,5.330286476,0.524266444,5.330286476,0.524266444,5.386321566,0.5181944829999999,0.043478261,0.043478261,social network,0.5499302526475468
jay-thompson,kelley-koehler,643,217,7.513139089,0.206575106,30,1,7.513139089,0.206575106,5.364206207,0.489110131,5.364206207,0.489110131,5.540813414,0.468134337,0.131016043,0.131016043,social network,0.45423831029732753
jean-luc-david,greg-meyer,373,10,8.459685168,0.007515536,1,1,8.459685168,0.007515536,4.914852858,0.536759043,4.914852858,0.536759043,4.932882225,0.53467855,0.011331445,0.011331445,social network,0.5815451184351444
jeff-dez-frenette,remi-perreault,965,1115,6.620438095,0.37381472200000004,252,1,6.620438095,0.37381472200000004,4.695734139,0.589081114,4.695734139,0.589081114,4.934598962,0.563923995,0.32391713699999997,0.32391713699999997,social network,0.5450027443382673
jenn-lowther,shannon-richardson,670,250,7.12038026,0.231311088,31,1,7.12038026,0.231311088,5.508505594,0.45258964100000004,5.508505594,0.45258964100000004,5.671668552000001,0.43197081299999995,0.25245901600000004,0.25245901600000004,social network,0.4292539486627085
jennifer-van-grove,ben-parr,751,128,8.473461997000001,0.075570789,18,1,8.473461997000001,0.075570789,5.672130768,0.465539917,5.672130768,0.465539917,5.810344745,0.44928290000000004,0.097447796,0.097447796,social network,0.3420485602894955
jeremy-benmoussa,julien-horn,153,10,7.145907231,0.22681637899999998,2,1,7.145907231,0.22681637899999998,5.705253497999999,0.42733937299999997,5.705253497999999,0.42733937299999997,5.746922818,0.422000658,0.026315789,0.026315789,social network,0.2880353643900723
jess-bennett,sean-mcdonald,834,463,6.564205911,0.287688899,13,1,6.564205911,0.287688899,4.144964969,0.6030236729999999,4.144964969,0.6030236729999999,4.294033816000001,0.585590514,0.13229572,0.13229572,social network,0.5963244386878508
jesse-middleton,ana-h,814,127,8.728648848999999,0.08774049,31,1,8.728648848999999,0.08774049,5.994349299,0.45026594600000003,5.994349299,0.45026594600000003,6.172266442000001,0.42993405799999995,0.14571949,0.14571949,social network,0.4453841664305647
jesse-thomas,richard-grote,203,7,7.535784831,0.091200434,2,1,7.535784831,0.091200434,5.905208419,0.364888331,5.905208419,0.364888331,5.9515571210000004,0.35825486100000004,0.022222222000000003,0.022222222000000003,social network,0.4864348668762776
jessica-murray,dave-delaney,513,88,8.273976265,0.12745336599999998,9,1,8.273976265,0.12745336599999998,5.658433936000001,0.473498243,5.658433936000001,0.473498243,5.828089301,0.453866228,0.09071274300000001,0.09071274300000001,social network,0.4487363053323345
jessica-nguyen,matt-edwards1,1020,1047,7.555172074,0.31365777699999997,86,1,7.555172074,0.31365777699999997,5.363889675,0.549407567,5.363889675,0.549407567,5.566368868,0.529011174,0.162064826,0.162064826,social network,0.5290692966192967
jessica01,alexis-dorenter,777,127,7.219070392000001,0.167547012,30,1,7.219070392000001,0.167547012,5.953549154,0.365360775,5.953549154,0.365360775,6.165256134,0.335103135,0.298319328,0.298319328,social network,0.4271163624389962
jill-hanner,jessica-lim,1361,1481,6.166609222999999,0.443549344,108,1,6.166609222999999,0.443549344,4.713111239,0.5978175729999999,4.713111239,0.5978175729999999,4.89839371,0.578943939,0.142405063,0.142405063,social network,0.5757989985756098
jim-techfrog-alden,marc-vermut,723,145,8.664202614,0.154117328,6,1,8.664202614,0.154117328,6.403785448,0.43028573600000003,6.403785448,0.43028573600000003,6.612675727,0.407169415,0.1,0.1,social network,0.42861218705567167
joakim-jardenberg,jonas-nordstrom,378,29,8.406459282,0.050729539000000004,4,1,8.406459282,0.050729539000000004,4.366984527,0.602653718,4.366984527,0.602653718,4.389007666,0.6002453520000001,0.050531915,0.050531915,social network,0.5033514864257224
john-britton,ashley-smith2,488,71,7.868622847,0.140809789,10,1,7.868622847,0.140809789,6.447884671000001,0.34939453200000004,6.447884671000001,0.34939453200000004,6.6682628170000005,0.31994821,0.075630252,0.075630252,social network,0.3992207751264524
john-mccartney,ryan-lawler,1060,175,8.550510531,0.127281524,25,1,8.550510531,0.127281524,6.443537742999999,0.403242913,6.443537742999999,0.403242913,6.745570022999999,0.367685472,0.185763889,0.185763889,social network,0.3712597627858205
john-niedermeyer,bart-szyszka,564,137,8.321173225,0.14886381,15,1,8.321173225,0.14886381,5.807170261,0.46930589100000003,5.807170261,0.46930589100000003,5.933304854,0.455044829,0.09888059699999999,0.09888059699999999,social network,0.3682106318890893
john-schneider,matt-trotta,547,147,7.929517559,0.162540803,6,1,7.929517559,0.162540803,5.635641347000001,0.46704637200000004,5.635641347000001,0.46704637200000004,5.76982785,0.45119906200000004,0.129186603,0.129186603,social network,0.39939028941908694
john-wallace6,patrick-stephenson,727,277,7.884438524,0.186169198,16,1,7.884438524,0.186169198,5.246898218,0.5192459220000001,5.246898218,0.5192459220000001,5.408568745,0.5010698370000001,0.159388646,0.159388646,social network,0.448432891000606
jon-steinberg,dan-gruneberg,457,183,7.5203487970000005,0.235894992,17,1,7.5203487970000005,0.235894992,5.752854137000001,0.460027156,5.752854137000001,0.460027156,5.931078476000001,0.439105105,0.08666666699999999,0.08666666699999999,social network,0.48398432319574547
jonathan-rainey,william-warnecke,701,379,6.514148755,0.332813265,60,1,6.514148755,0.332813265,4.987661864,0.524395384,4.987661864,0.524395384,5.271296017,0.490756586,0.23809523800000001,0.23809523800000001,social network,0.44350372350080125
jordan-raynor,jonathan,794,529,7.15687544,0.30826690100000004,79,1,7.15687544,0.30826690100000004,5.631576808999999,0.488633934,5.631576808999999,0.488633934,5.828588052000001,0.46656881,0.149812734,0.149812734,social network,0.5764041197708728
